,Daily_ROI,Daily_ROI_past_ma5
0,0.027605619718309805,
1,0.012206618247391183,0.027605619718309805
2,0.014804831165349978,0.019906118982850496
3,-0.02183860308828808,0.01820568971035032
4,0.030113190002137497,0.00819461651069072
5,-0.008427647798742223,0.012578331208980076
6,-0.01825043492449718,0.0053716777055696704
7,-0.012105640383628121,-0.0007197329288080014
8,0.023125879912616915,-0.006101827238603622
9,0.0025179025557093815,0.0028910693615773774
10,0.002001300888103857,-0.0026279881277082454
11,0.003126172275526169,-0.0005421983903390296
12,-0.027093937223952938,0.00373312304966564
13,-0.021423106896789345,0.0007354636816006774
14,-0.006630187379880146,-0.008174333680280574
15,0.009787289956438338,-0.01000395166739848
16,-0.0015298571766993797,-0.008446753853731583
17,-0.004472246244000854,-0.009377959744176694
18,0.012786088898939892,-0.0048536215481862766
19,-0.005879421919454174,0.0019882176109595707
20,0.004625037499999962,0.0021383707030447644
21,-0.009432816184684127,0.00110592021175709
22,0.0058742780683844545,-0.00047467158983985954
23,-0.01591611292105694,0.0015946332726372021
24,-0.008592368064093693,-0.004145807091362164
25,-0.007805640186327756,-0.004688396320290068
26,0.0043798017923405725,-0.007174531857555612
27,-0.01464730785950624,-0.004412008262150671
28,-0.013245084709905606,-0.00851632544772881
29,0.004600999079795104,-0.007982119805498544
30,-0.0007909042869639972,-0.005343446376720785
31,-0.00699945843899275,-0.003940499196848033
32,-0.002933346666666618,-0.006216351243114697
33,0.003107308961387777,-0.0038735590045467726
34,-0.014186346042459169,-0.0006030802702880961
35,0.03854051988688507,-0.004360549294738951
36,-0.018591025739572012,0.003505735540030862
37,0.03053545690831773,0.0011874220799150098
38,0.02747030278721615,0.007881182794911878
39,0.0038978493575847787,0.012753781560077554
40,-0.020886605860215623,0.01637062064008634
41,-0.015583320977818848,0.004485195490666205
42,0.017363129156585413,0.005086736443016838
43,-0.005512596623831115,0.0024522708926703746
44,-0.00801235603053649,-0.004144308989539078
45,0.030897732244891556,-0.006526350067163332
46,-0.03062456805740354,0.0038305175538581038
47,0.0004160127720509634,0.0008222681379411658
48,0.020899681660899654,-0.002567155138965725
49,0.014285755102040868,0.002715300517980429
50,0.006004763650793553,0.0071749227444959
51,0.015558591046220399,0.0021963290256762995
52,-0.0019587620277156225,0.011432960846401089
53,-0.0014560025894373148,0.010958005886447771
54,-0.006473840494812123,0.006486869036380375
55,0.00215773426412035,0.0023349499170097787
56,-0.011594984807738752,0.0015655440396751374
57,-0.0010959178082190855,-0.003865171131116693
58,-0.006097628478416247,-0.003692602287217385
59,-0.03873094461560064,-0.004620927465013172
60,-0.013683109254098737,-0.011072348289170876
61,0.013061633789626152,-0.014240516992814695
62,-0.00617363573061481,-0.009309193273341712
63,0.017381421359697263,-0.010324736857820859
64,0.0033333055555555546,-0.005628926890198155
65,0.0024899709158946147,0.0027839231440330847
66,0.005636568755473442,0.006018539178031755
67,0.017359157060735073,0.004533526171201213
68,-0.00026884825862927796,0.009240084729471191
69,-0.009272987003199252,0.005710030805805883
70,-0.0031246297632843926,0.003188772294054921
71,0.008889414296112744,0.002065852158219119
72,0.014430195160345318,0.0027164212663469797
73,0.022595124207188108,0.0021306288862690285
74,-0.0011704513092788478,0.006703423379432506
75,0.008792730004963134,0.008323930518216586
76,0.0006493896103896597,0.010707402471866091
77,0.03522404771789644,0.009059397534721476
78,-0.014782046373163759,0.013218168046231698
79,-0.01752368892299838,0.005742733930161327
80,0.012596759120807894,0.00247208640741742
81,0.026312351877839306,0.003232892230586372
82,-0.002409868209531602,0.008365484684076302
83,-0.005104019199795113,0.0008387014985906932
84,-0.0020400739512941887,0.0027743069332644226
85,-0.017987947629758336,0.0058710299276052615
86,-0.006551362683438156,-0.0002459114225079849
87,-0.010236207752081531,-0.006818654334763477
88,-0.02359319322033898,-0.008383922243273462
89,-0.010555583333333333,-0.012081757047382237
90,0.004599331010452868,-0.013784858923790066
91,-0.008115488643005025,-0.009267403195747825
92,-0.003933661140769966,-0.009580228387661198
93,0.0021239591281241752,-0.008319719065398887
94,0.008941171878675241,-0.0031762885957062545
95,-0.009015270707774543,0.0007230624466954608
96,0.010370309597455949,-0.001999857896950021
97,0.0012286143344709803,0.0016973017511421734
98,-0.007010867116377785,0.0027297568461903624
99,0.0005403350066233219,0.0009027915972899706
100,0.010036592565987011,-0.0007773757771204132
101,0.002552075321104538,0.0030329968776318973
102,0.0005364221536811551,0.001469350022361615
103,-0.011137882896049991,0.0013309115862036502
104,0.0032331670524114076,0.0005055084302692091
105,-0.01576604252480845,0.001044074839426826
106,-0.02510237277889344,-0.0041164521787322664
107,0.011484579510235808,-0.009647341798731862
108,-0.006813098076003838,-0.007457710327420932
109,0.007464774647887375,-0.006592753363411701
110,-0.003653765955381341,-0.005746431844316507
111,0.0001410984006467493,-0.003323976530431086
112,-0.0057068629309094615,0.0017247177054769522
113,0.012915627229913034,-0.0017135707827521016
114,0.003903513011145471,0.0022321742784312724
115,0.005508896770294813,0.0015199219510828917
116,-0.01411924663958505,0.0033524544962181225
117,-0.010501260445288726,0.0005003854881717625
118,0.01219512247001371,-0.00045849401470408993
119,0.018006714377536544,-0.0006025949666839551
120,0.016507489092462878,0.0022180453065942596
121,-0.011362104300550803,0.0044177637710278725
122,-0.003934350887726773,0.004969192238834722
123,0.014120841435958226,0.006282574150347113
124,-0.012056289027293002,0.006667717943536017
125,-0.008314038095377984,0.0006551172625701068
126,0.01849257572818325,-0.004309188174998066
127,0.008935950204452895,0.0016617478307487453
128,0.01842108109782896,0.0042358080491846795
129,-0.00152756557346019,0.005095855981558825
130,-0.013990884776537338,0.007201600672325388
131,0.012894169947979595,0.006066231336093518
132,0.005216266443823335,0.004946550180052786
133,-0.03251815732974039,0.004202613427926874
134,-0.0031003523548527156,-0.005985234257586996
135,0.004354063734279653,-0.006299791613865501
136,0.0022853306017618265,-0.002630801911702103
137,0.027280586421486567,-0.004752569780945656
138,0.014583375000000053,-0.00033970578541301017
139,0.010733709530807375,0.009080600680535077
140,0.004477639259605499,0.011847413057667096
141,0.03557312107510749,0.011872128162732264
142,0.0013180176096737385,0.0185296862574014
143,-0.0014421529346592592,0.013337172495038829
144,0.015084472949688512,0.01013206690810697
145,-0.004652979010482873,0.011002219591883198
146,0.0,0.009176095937865522
147,-0.019379389051483918,0.002061471722844025
148,-0.011860327667106547,-0.002078009609387506
149,-0.020193861338097217,-0.004161644555876964
150,-0.01206817933517437,-0.01121731141343411
151,0.01288957543596532,-0.01270035147837241
152,0.0005550298321077249,-0.010122436391179346
153,0.007616360857084408,-0.006135552614461017
154,-0.003878102654214646,-0.0022402149096228253
155,-0.00809333311129412,0.001022936827153689
156,0.016986273972602738,0.0018179060719297386
157,-0.00850438691942796,0.0026372457792572224
158,0.008504732276962117,0.0008253624289500855
159,-0.014249186910192186,0.0010030367129256275
160,-0.003830342102061428,-0.0010711801382698807
161,0.009124788908480974,-0.0002185819364233424
162,0.021114220345227003,-0.0017908789492476953
163,-0.01218282948542533,0.004132842503683297
164,-0.003364415157407029,-4.669848794192424e-06
165,0.0,0.0021722845017628388
166,-0.001546231135855764,0.0029383529221751244
167,0.0009055627074166242,0.0008041489133077766
168,-0.009113168573319601,-0.0032375826142542986
169,-0.006622542354952803,-0.0026236504318331534
170,0.0036837125724586044,-0.0032752758713423076
171,-0.0005217295036319647,-0.002538533356850587
172,-0.00987271980231022,-0.002333633030405827
173,-0.004012490188649022,-0.004489289532351196
174,0.008975065386643942,-0.00346915385541708
175,0.0041311645253185115,-0.00034963230709773136
176,0.000641138728861132,-0.00026014191652574975
177,0.005542665492584118,-2.7568270027130424e-05
178,-0.013651429458462596,0.003055508788951737
179,-0.004937053333284965,0.001127720934989022
180,-0.0071437331379069925,-0.0016547028089967588
181,0.0031343607156849936,-0.00390968234164186
182,-0.0040380097969784645,-0.003411037944277088
183,0.014878608135789333,-0.0053271730021896046
184,0.015725714985158297,0.00037883451666078196
185,-0.0002533705081949713,0.004511388180349434
186,-0.004939822860284632,0.005889460706291838
187,0.007003731147379609,0.004274623991097913
188,-0.0015196023614080616,0.006482972179969527
189,-0.005862100090963377,0.0032033300805300495
190,-0.000765072705051712,-0.0011142329346942857
191,-0.006664919507751372,-0.0012165733740656338
192,0.006412722759872737,-0.001561592703558982
193,-0.010415330480807878,-0.0016797943810603565
194,0.004230794871794785,-0.0034589400049403196
195,-0.01626840366039662,-0.0014403610123886873
196,-0.002971627830190416,-0.004541027203457669
197,0.006317754159818451,-0.0038023688679454776
198,0.005390118208165155,-0.0038213625879563356
199,-0.0005105055149606531,-0.0006602728501617283
200,-0.005361220595415815,-0.0016085329275128159
201,-0.013497917296594504,0.0005729036854833453
202,0.018252947258915842,-0.0015323542077974722
203,0.010914304477952065,0.0008546844120220058
204,-0.00012707407098302805,0.0019595216659793876
205,-0.001514806847831231,0.0020362079547749127
206,-0.002418866871335535,0.002805490704291829
207,0.005927058292397088,0.005021300789343623
208,0.01857303701806085,0.002556122996039872
209,-0.004302670373424549,0.004087869504061628
210,0.019113149116469837,0.0032527502435733243
211,0.00012056412874354141,0.007378341436433539
212,0.014125292427253676,0.007886227636449354
213,0.0030952619047619053,0.00952587446342067
214,0.020132602554888572,0.006430319440760883
215,-0.008956659195572187,0.011317374026423507
216,0.01006075069978651,0.0057034123640151025
217,-0.01046149029944776,0.007691449678223697
218,0.00632838377291968,0.0027740931328834087
219,-0.04119498095005303,0.0034207175065149634
220,-0.009395936890638196,-0.008844799194473358
221,0.026592480558873987,-0.008932654733486558
222,0.0002426698970226496,-0.005626308761669064
223,0.0036358743513300734,-0.003485476722374982
224,0.01311204185415757,-0.0040239786066929035
225,0.008496876699303064,0.006837425954149217
226,-0.0024993930909091855,0.010415988672137468
227,0.005259311247462989,0.004597613942180835
228,-0.011525688615699137,0.005600942212268903
229,0.01035023518354721,0.002568629618863061
230,0.010729637961241231,0.0020162682847409885
231,0.003529447058823574,0.0024628205371286216
232,-0.005964935672514621,0.0036685885670751732
233,-0.004931290476254405,0.0014237391830796513
234,0.0014107924150199688,0.002742618810968598
235,0.008243111357586114,0.0009547302572631495
236,-0.00303740661302352,0.00045742493653212616
237,-0.003752785402349755,-0.0008559457978372925
238,-0.0007064398232531694,-0.0004135157438043194
239,-0.0018824000000000082,0.0004314543867959278
240,0.007085486537553103,-0.00022718409620806767
241,-0.006093227377231259,-0.0004587090602146699
242,0.00011699614263647621,-0.001069873213056218
243,0.0017535772532899917,-0.0002959169040589714
244,-0.008494333058079409,0.00019608651124966084
245,0.005003502327123405,-0.0011263001003662195
246,0.0003584946365051865,-0.001542696942452159
247,0.004805887127025655,-0.00025235253970486995
248,0.010646518242742636,0.0006854256571729658
249,0.012583782342511797,0.0024640138550634945
250,0.024192661467677446,0.006679636935181736
251,-0.0038383832955884707,0.010517468763292544
252,0.006236489256457813,0.009678093176873811
253,0.012295498876582081,0.009964213602760244
254,-0.00290277994864352,0.010294009729528134
255,-0.000889603024574752,0.007196697271297068
256,-0.0010008228622262595,0.0021802443728466303
257,-0.018884736146714366,0.0027477564595190726
258,0.013548844049895507,-0.0022764886211153633
259,-0.008974680378894819,-0.002025819586452678
260,-0.0004499549955016168,-0.003240199672502938
261,0.0002244723793338725,-0.0031522700666883107
262,0.0014633611644916896,-0.002907211018376284
263,-0.007876729789240474,0.001162408443864927
264,-0.005221328154854173,-0.003122706323962269
265,0.0015906271844112548,-0.00237203587915414
266,0.0028357530473796257,-0.0019639194431715656
267,-0.016715642458599144,-0.0014416633095624151
268,-0.020027466927013054,-0.005077464034180581
269,0.003267962184873826,-0.007507611461735097
270,0.0018554562731489955,-0.0058097533937894975
271,-0.003823893262205419,-0.0057567875760419504
272,-0.0069970612244897885,-0.007088716837958959
273,-0.00480595486592313,-0.005145000591137088
274,0.004816210671310146,-0.0021006981789191033
275,-0.011797407051695156,-0.0017910484816318392
276,0.0004509187290150204,-0.00452162114660067
277,0.009558068143483603,-0.003666658748356582
278,-0.004678612164819435,-0.00035563287476190336
279,-0.003009664507966268,-0.00033016433454116455
280,0.00369825158472758,-0.0018953393703964472
281,-0.007022595106706032,0.0012037923568881
282,-0.0007862518340588478,-0.00029091041025611046
283,0.004042683749263848,-0.0023597744057646006
284,0.005151164440610335,-0.0006155152229479439
285,0.0035714286511480437,0.0010166505667673765
286,0.00100137965069128,0.0009912859800514696
